,type,speaker,content,side,icon,condition,condition_setting
628,chat,คุณ,(ที่เดิมก็ให้รัฐบาลอยู่ดี เขาจะรู้ไหมนะว่าหน้าที่หน่วยมันก็เเค่คำสวยหรูจากรัฐบาลที่ต้องการใช้ประโยชน์จากคน),right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,pressed,
629,chat,คุณ,จริงสิ เดินดูรอบ ๆ เจดีย์ ตั้งอยู่บนฐานสี่เหลี่ยม ซ้อนกัน 2 ชั้น ด้านล่างก็อาจจะมีห้องลับได้ เอาหูเเนบกับพื้น,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,delay,
630,chat,เหนือ,นี่นายหิวข้าวจนเพ้องั้นหรือ?,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%B9.png,pressed,
631,chat,คุณ,ด้านล่างมีห้องลับเเน่,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,delay,
632,chat,เหนือ,นายรู้ได้ยังไง,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%B9.png,pressed,
633,chat,คุณ,บนฐานมีปูนปั้นช้างครึ่งตัวรอบ ๆ มี 15 ตัว และมีช้างประจำมุมอีก1 ตัว เจดีย์ผสมสี่เหลี่ยมและทรงกลมปิดทองจังโก น่าจะสร้างขึ้น เมื่อ พ.ศ. 1840ช่วงที่พระญามังรายสร้างวัดเชียงมั่นกับเมืองเชียงใหม่,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,pressed,
634,chat,คุณ,ที่ตรงนี้เองก็เคยเป็นหอนอนของท่านตอนที่กำลังสร้างเมือง,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,pressed,
635,chat,คุณ,ทิศตะวันออกมีบันไดนาค ยาวจากฐานเขียงชั้น 2 ลงมาถึงพื้น,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,delay,
636,chat,เหนือ,นายผีเข้าเเล้วละ มันไม่เห็นมีอะ..,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%B9.png,delay,0
637,info,,ด้วยความไม่ระวังเหนือพิงช้างที่อยู่ข้าง ๆ เขา เเล้วเขาก็ตกลงไปด้านล่าง,,,delay,
638,info_,,https://storage.googleapis.com/ancestral-lens.appspot.com/5%20-%20%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B8%B9%E0%B8%A5%E0%B8%B1%E0%B8%9A%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%8A%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%A1.jpg,,,pressed,
639,chat,คุณ,ว่าเเล้วเชียว,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,delay,
640,chat,เหนือ,โอย เจ็บ ๆ ไม่ห่วงคู่หูนายเลยหรอ ดูสิพื้นนี่ทำฉันเจ็บนะ,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%B9.png,pressed,
641,chat,คุณ,เรื่องของคุณ,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,delay,
642,chat,เหนือ,… ครับ ๆ,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%B9.png,pressed,
643,chat,คุณ,คุณรู้ทางเข้าได้ยังไง,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,delay,
644,chat,เหนือ,(ความจริงคือบังเอิญ) ก็คนมันเก่งนี่ ฮ่า ๆ ๆ,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%B9.png,pressed,
645,chat,คุณ,เพราะคุณ ทำให้เราเจอเขาเร็วกว่าที่คิดนะ,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,delay,
646,chat,เหนือ,(ยิ้ม),left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%B9.png,delay,0
647,info,,คุณมองไปที่นักวิทย์ที่โดนจับอยู่ด้านหน้า,,,pressed,
648,chat,คุณ,ที่คุณถามผมว่าจะเลือกฝั่งไหนนะ ถ้าจะอยู่ฝั่งกบฎ พวกเขาสุดโต่งเกินไป ในบางเรื่องก็อาจทำให้คนตายได้ รัฐเองก็เจ้าเล่ งั้นผมขอเลือกอยู่ฝั่งกับคุณดีกว่า,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,pressed,
649,chat,คุณ,คดีเเรกของผมก็ได้จบลง เราส่งนักวิทย์ให้ทางการ ถึงเเม้หลังจากที่จับเขาได้เราต้องนั่งรอเครื่องTMCตั้งสามชั่วโมงเเนะ เหนือกลายเป็นคู่หูผม พวกเราทำงานให้รัฐบาล เเต่ก็ทำงานให้ตัวเองด้วย เราสืบจนเข้าใกล้พวกกบฎขึ้นเรื่อย ๆ สืบเรื่องสงครามเเละเครื่อง TMC เมื่อ 14 ปีก่อน เเละเรื่องสุดท้ายสืบเรื่องตัวผม,right,https://storage.googleapis.com/ancestral-lens.appspot.com/CC_20200131_011018.png,delay,
650,chat,ผู้กอง,ไปหาทางนั้นในระยะ 100 เมตร !,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%97%E0%B8%AB%E0%B8%B2%E0%B8%A31.png,delay,
651,chat,ทหารรัฐบาล,ผู้กองนั้นเป็นสัญญาณติดตัวปลอมของนักวิทย์ ตอนนี้เขาหายไปเเล้ว,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%97%E0%B8%AB%E0%B8%B2%E0%B8%A31.png,delay,
652,chat,ผู้กอง,คนจะหายไปได้ยังไง หาต่อ!,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%97%E0%B8%AB%E0%B8%B2%E0%B8%A31.png,delay,
653,chat,ทหารรัฐบาล,ครับ !,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%97%E0%B8%AB%E0%B8%B2%E0%B8%A3.png,delay,
654,chat,ผู้กอง,เเจ้งหน่วย TS ด้วย!,left,https://storage.googleapis.com/ancestral-lens.appspot.com/%E0%B8%97%E0%B8%AB%E0%B8%B2%E0%B8%A31.png,delay,0
655,info,,เเหล่งอ้างอิง เเละข้อมูลที่น่าสนใจ,,,delay,0
656,info,,"<a target=""_blank"" href=""https://www.matichonweekly.com/culture/article_19545"">อ้างอิง</a>",,,delay,0
657,info,,ปริศนาโบราณคดี : ส่งท้าย “777 ปีชาตกาลพระญามังราย” ภารกิจสะสางประวัติศาสตร์ยังไม่จบสิ้น (2),,,delay,0
658,info,,"<a target=""_blank"" href=""https://www.matichonweekly.com/culture/article_20352"">อ้างอิง</a>",,,delay,0
659,info,,ปริศนาโบราณคดี : ส่งท้าย “777 ปีชาตกาลพระญามังราย” แต่ภารกิจการชำระสะสางประวัติศาสตร์ยังไม่จบสิ้น (3),,,delay,0
660,info,,"<a target=""_blank"" href=""https://www.matichonweekly.com/column/article_20918"">อ้างอิง</a>",,,delay,0
661,info,,ปริศนาโบราณคดี : ส่งท้าย “777 ปีชาตกาลพระญามังราย” แต่ภารกิจการชำระสะสางประวัติศาสตร์ยังไม่จบสิ้น (4),,,delay,0
